./data/original/LC-QuAD-data/train-data.json	'Which political party got elected in First Legislative Assembly of Uttar Pradesh ?' is a duplicate; found in paths: 	         ./data/original/LC-QuAD-data/train-data.json and 	        ./data/original/LC-QuAD-data/train-data.json	Instance found in newer file ./data/original/LC-QuAD-data/train-data.json will be kept.		
./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Give me all cities in New Jersey with more than 100000 inhabitants.' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which actors were born in Germany?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Give me all people with first name Jimmy.' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which mountain is the highest after the Annapurna?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Who designed the Brooklyn Bridge?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Was Natalie Portman born in the United States?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which countries have more than two official languages?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Who created Goofy?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Give me all soccer clubs in Spain.' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Who is the mayor of New York City?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which organizations were founded in 1950?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which presidents were born in 1945?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Through which countries does the Yenisei river flow?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which museum exhibits The Scream by Munch?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Give me the capitals of all countries in Africa.' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which states border Illinois?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which countries have places with more than two caves?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which European countries have a constitutional monarchy?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'What is the highest mountain in Australia?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which capitals in Europe were host cities of the summer olympic games?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Who was the wife of U.S. president Lincoln?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which airports are located in California, USA?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Is Christian Bale starring in Batman Begins?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'In which programming language is GIMP written?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'In which country is the Limerick Lake?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Which monarchs of the United Kingdom were married to a German?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Give me all female German chancellors.' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Give me all video games published by Mean Hamster Software.' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Who produced films starring Natalie Portman?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'In which films did Julia Roberts as well as Richard Gere play?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'How many films did Leonardo DiCaprio star in?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Give me all school types.' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'Give me the birthdays of all actors of the television show Charmed.' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		

./data/original/QALD-master/3/data/dbpedia-train-answers.xml	'How many monarchical countries are there in Europe?' is a duplicate; found in paths: 	         ./data/original/QALD-master/3/data/dbpedia-train-answers.xml and 	        ./data/original/QALD-master/2/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/3/data/dbpedia-train-answers.xml will be kept.		
